"time","Q"
864150,-4.2625
864160,-4.2625
864170,-4.26225
864180,-4.26225
864190,-4.262
864200,-4.262
864210,-4.262
864220,-4.26175
864230,-4.26175
864240,-4.26175
864250,-4.2615
864260,-4.2615
864270,-4.26125
864280,-4.26125
864290,-4.26125
864300,-4.261
864310,-4.261
864320,-4.261
864330,-4.26075
864340,-4.26075
864350,-4.2605
864360,-4.2605
864370,-4.2605
864380,-4.26025
864390,-4.26025
864400,-4.26
864410,-4.26
864420,-4.26
864430,-4.25975
864440,-4.25975
864450,-4.25975
864460,-4.2595
864470,-4.2595
864480,-4.25925
864490,-4.25925
864500,-4.25925
864510,-4.259
864520,-4.259
864530,-4.25875
864540,-4.25875
864550,-4.25875
864560,-4.2585
864570,-4.2585
864580,-4.2585
864590,-4.25825
864600,-4.25825
864610,-4.258
864620,-4.258
864630,-4.258
864640,-4.25775
864650,-4.25775
864660,-4.25775
864670,-4.2575
864680,-4.2575
864690,-4.25725
864700,-4.25725
864710,-4.25725
864720,-4.257
864730,-4.257
864740,-4.25675
864750,-4.25675
864760,-4.25675
864770,-4.2565
864780,-4.2565
864790,-4.2565
864800,-4.25625
864810,-4.25625
864820,-4.256
864830,-4.256
864840,-4.256
864850,-4.25575
864860,-4.25575
864870,-4.2555
864880,-4.2555
864890,-4.2555
864900,-4.25525
864910,-4.25525
864920,-4.25525
864930,-4.255
864940,-4.255
864950,-4.25475
864960,-4.25475
864970,-4.25475
864980,-4.2545
864990,-4.2545
865000,-4.2545
865010,-4.25425
865020,-4.25425
865030,-4.254
865040,-4.254
865050,-4.254
865060,-4.25375
865070,-4.25375
865080,-4.2535
865090,-4.2535
865100,-4.2535
865110,-4.25325
865120,-4.25325
865130,-4.25325
865140,-4.253
865150,-4.253
865160,-4.25275
865170,-4.25275
865180,-4.25275
865190,-4.2525
865200,-4.2525
865210,-4.25225
865220,-4.25225
865230,-4.25225
865240,-4.252
865250,-4.252
865260,-4.252
865270,-4.25175
865280,-4.25175
865290,-4.2515
865300,-4.2515
865310,-4.2515
865320,-4.25125
865330,-4.25125
865340,-4.25125
865350,-4.251
865360,-4.251
865370,-4.25075
865380,-4.25075
865390,-4.25075
865400,-4.2505
865410,-4.2505
865420,-4.25025
865430,-4.25025
865440,-4.25025
865450,-4.25
865460,-4.25
865470,-4.25
865480,-4.24975
865490,-4.24975
865500,-4.2495
865510,-4.2495
865520,-4.2495
865530,-4.24925
865540,-4.24925
865550,-4.249
865560,-4.249
865570,-4.249
865580,-4.24875
865590,-4.24875
865600,-4.24875
865610,-4.2485
865620,-4.2485
865630,-4.24825
865640,-4.24825
865650,-4.24825
865660,-4.248
865670,-4.248
865680,-4.248
865690,-4.24775
865700,-4.24775
865710,-4.2475
865720,-4.2475
865730,-4.2475
865740,-4.24725
865750,-4.24725
865760,-4.247
865770,-4.247
865780,-4.247
865790,-4.24675
865800,-4.24675
865810,-4.24675
865820,-4.2465
865830,-4.2465
865840,-4.24625
865850,-4.24625
865860,-4.24625
865870,-4.246
865880,-4.246
865890,-4.246
865900,-4.24575
865910,-4.24575
865920,-4.2455
865930,-4.2455
865940,-4.2455
865950,-4.24525
865960,-4.24525
865970,-4.245
865980,-4.245
865990,-4.245
866000,-4.24475
866010,-4.24475
866020,-4.24475
866030,-4.2445
866040,-4.2445
866050,-4.24425
866060,-4.24425
866070,-4.24425
866080,-4.244
866090,-4.244
866100,-4.244
866110,-4.24375
866120,-4.24375
866130,-4.2435
866140,-4.2435
866150,-4.2435
866160,-4.24325
866170,-4.24325
866180,-4.243
866190,-4.243
866200,-4.243
866210,-4.24275
866220,-4.24275
866230,-4.24275
866240,-4.2425
866250,-4.2425
866260,-4.24225
866270,-4.24225
866280,-4.24225
866290,-4.242
866300,-4.242
866310,-4.242
866320,-4.24175
866330,-4.24175
866340,-4.2415
866350,-4.2415
866360,-4.2415
866370,-4.24125
866380,-4.24125
866390,-4.241
866400,-4.241
866410,-4.241
866420,-4.24075
866430,-4.24075
866440,-4.24075
866450,-4.2405
866460,-4.2405
866470,-4.24025
866480,-4.24025
866490,-4.24025
866500,-4.24
866510,-4.24
866520,-4.24
866530,-4.23975
866540,-4.23975
866550,-4.2395
866560,-4.2395
866570,-4.2395
866580,-4.23925
866590,-4.23925
866600,-4.239
866610,-4.239
866620,-4.239
866630,-4.23875
866640,-4.23875
866650,-4.23875
866660,-4.2385
866670,-4.2385
866680,-4.23825
866690,-4.23825
866700,-4.23825
866710,-4.238
866720,-4.238
866730,-4.238
866740,-4.23775
866750,-4.23775
866760,-4.2375
866770,-4.2375
866780,-4.2375
866790,-4.23725
866800,-4.23725
866810,-4.237
866820,-4.237
866830,-4.237
866840,-4.23675
866850,-4.23675
866860,-4.23675
866870,-4.2365
866880,-4.2365
866890,-4.23625
866900,-4.23625
866910,-4.23625
866920,-4.236
866930,-4.236
866940,-4.236
866950,-4.23575
866960,-4.23575
866970,-4.2355
866980,-4.2355
866990,-4.2355
867000,-4.23525
867010,-4.23525
867020,-4.23525
867030,-4.235
867040,-4.235
867050,-4.23475
867060,-4.23475
867070,-4.23475
867080,-4.2345
867090,-4.2345
867100,-4.23425
867110,-4.23425
867120,-4.23425
867130,-4.234
867140,-4.234
867150,-4.234
867160,-4.23375
867170,-4.23375
867180,-4.2335
867190,-4.2335
867200,-4.2335
867210,-4.23325
867220,-4.23325
867230,-4.23325
867240,-4.233
867250,-4.233
867260,-4.23275
867270,-4.23275
867280,-4.23275
867290,-4.2325
867300,-4.2325
867310,-4.23225
867320,-4.23225
867330,-4.23225
867340,-4.232
867350,-4.232
867360,-4.232
867370,-4.23175
867380,-4.23175
867390,-4.2315
867400,-4.2315
867410,-4.2315
867420,-4.23125
867430,-4.23125
867440,-4.23125
867450,-4.231
867460,-4.231
867470,-4.23075
867480,-4.23075
867490,-4.23075
867500,-4.2305
867510,-4.2305
867520,-4.2305
867530,-4.23025
867540,-4.23025
867550,-4.23
867560,-4.23
867570,-4.23
867580,-4.22975
867590,-4.22975
867600,-4.2295
867610,-4.2295
867620,-4.2295
867630,-4.22925
867640,-4.22925
867650,-4.22925
867660,-4.229
867670,-4.229
867680,-4.22875
867690,-4.22875
867700,-4.22875
867710,-4.2285
867720,-4.2285
867730,-4.2285
867740,-4.22825
867750,-4.22825
867760,-4.228
867770,-4.228
867780,-4.228
867790,-4.22775
867800,-4.22775
867810,-4.2275
867820,-4.2275
867830,-4.2275
867840,-4.22725
867850,-4.22725
867860,-4.22725
867870,-4.227
867880,-4.227
867890,-4.22675
867900,-4.22675
867910,-4.22675
867920,-4.2265
867930,-4.2265
867940,-4.2265
867950,-4.22625
867960,-4.22625
867970,-4.226
867980,-4.226
867990,-4.226
868000,-4.22575
868010,-4.22575
868020,-4.22575
868030,-4.2255
868040,-4.2255
868050,-4.22525
868060,-4.22525
868070,-4.22525
868080,-4.225
868090,-4.225
868100,-4.22475
868110,-4.22475
868120,-4.22475
868130,-4.2245
868140,-4.2245
868150,-4.2245
868160,-4.22425
868170,-4.22425
868180,-4.224
868190,-4.224
868200,-4.224
868210,-4.22375
868220,-4.22375
868230,-4.22375
868240,-4.2235
868250,-4.2235
868260,-4.22325
868270,-4.22325
868280,-4.22325
868290,-4.223
868300,-4.223
868310,-4.223
868320,-4.22275
868330,-4.22275
868340,-4.2225
868350,-4.2225
868360,-4.2225
868370,-4.22225
868380,-4.22225
868390,-4.22225
868400,-4.222
868410,-4.222
868420,-4.22175
868430,-4.22175
868440,-4.22175
868450,-4.2215
868460,-4.2215
868470,-4.22125
868480,-4.22125
868490,-4.22125
868500,-4.221
868510,-4.221
868520,-4.221
868530,-4.22075
868540,-4.22075
868550,-4.2205
868560,-4.2205
868570,-4.2205
868580,-4.22025
868590,-4.22025
868600,-4.22025
868610,-4.22
868620,-4.22
868630,-4.21975
868640,-4.21975
868650,-4.21975
868660,-4.2195
868670,-4.2195
868680,-4.2195
868690,-4.21925
868700,-4.21925
868710,-4.219
868720,-4.219
868730,-4.219
868740,-4.21875
868750,-4.21875
868760,-4.2185
868770,-4.2185
868780,-4.2185
868790,-4.21825
868800,-4.21825
868810,-4.21825
868820,-4.218
868830,-4.218
868840,-4.21775
868850,-4.21775
868860,-4.21775
868870,-4.2175
868880,-4.2175
868890,-4.2175
868900,-4.21725
868910,-4.21725
868920,-4.217
868930,-4.217
868940,-4.217
868950,-4.21675
868960,-4.21675
868970,-4.21675
868980,-4.2165
868990,-4.2165
869000,-4.21625
869010,-4.21625
869020,-4.21625
869030,-4.216
869040,-4.216
869050,-4.216
869060,-4.21575
869070,-4.21575
869080,-4.2155
869090,-4.2155
869100,-4.2155
869110,-4.21525
869120,-4.21525
869130,-4.215
869140,-4.215
869150,-4.215
869160,-4.21475
869170,-4.21475
869180,-4.21475
869190,-4.2145
869200,-4.2145
869210,-4.21425
869220,-4.21425
869230,-4.21425
869240,-4.214
869250,-4.214
869260,-4.214
869270,-4.21375
869280,-4.21375
869290,-4.2135
869300,-4.2135
869310,-4.2135
869320,-4.21325
869330,-4.21325
869340,-4.21325
869350,-4.213
869360,-4.213
869370,-4.21275
869380,-4.21275
869390,-4.21275
869400,-4.2125
869410,-4.2125
869420,-4.2125
869430,-4.21225
869440,-4.21225
869450,-4.212
869460,-4.212
869470,-4.212
869480,-4.21175
869490,-4.21175
869500,-4.21175
869510,-4.2115
869520,-4.2115
869530,-4.21125
869540,-4.21125
869550,-4.21125
869560,-4.211
869570,-4.211
869580,-4.21075
869590,-4.21075
869600,-4.21075
869610,-4.2105
869620,-4.2105
869630,-4.2105
869640,-4.21025
869650,-4.21025
869660,-4.21
869670,-4.21
869680,-4.21
869690,-4.20975
869700,-4.20975
869710,-4.20975
869720,-4.2095
869730,-4.2095
869740,-4.20925
869750,-4.20925
869760,-4.20925
869770,-4.209
869780,-4.209
869790,-4.209
869800,-4.20875
869810,-4.20875
869820,-4.2085
869830,-4.2085
869840,-4.2085
869850,-4.20825
869860,-4.20825
869870,-4.20825
869880,-4.208
869890,-4.208
869900,-4.20775
869910,-4.20775
869920,-4.20775
869930,-4.2075
869940,-4.2075
869950,-4.2075
869960,-4.20725
869970,-4.20725
869980,-4.207
869990,-4.207
870000,-4.207
870010,-4.20675
870020,-4.20675
870030,-4.20675
870040,-4.2065
870050,-4.2065
870060,-4.20625
870070,-4.20625
870080,-4.20625
870090,-4.206
870100,-4.206
870110,-4.20575
870120,-4.20575
870130,-4.20575
870140,-4.2055
870150,-4.2055
870160,-4.2055
870170,-4.20525
870180,-4.20525
870190,-4.205
870200,-4.205
870210,-4.205
870220,-4.20475
870230,-4.20475
870240,-4.20475
870250,-4.2045
870260,-4.2045
870270,-4.20425
870280,-4.20425
870290,-4.20425
870300,-4.204
870310,-4.204
870320,-4.204
870330,-4.20375
870340,-4.20375
870350,-4.2035
870360,-4.2035
870370,-4.2035
870380,-4.20325
870390,-4.20325
870400,-4.20325
870410,-4.203
870420,-4.203
870430,-4.20275
870440,-4.20275
870450,-4.20275
870460,-4.2025
870470,-4.2025
870480,-4.2025
870490,-4.20225
870500,-4.20225
870510,-4.202
870520,-4.202
870530,-4.202
870540,-4.20175
870550,-4.20175
870560,-4.20175
870570,-4.2015
870580,-4.2015
870590,-4.20125
870600,-4.20125
870610,-4.20125
870620,-4.201
870630,-4.201
870640,-4.201
870650,-4.20075
870660,-4.20075
870670,-4.2005
870680,-4.2005
870690,-4.2005
870700,-4.20025
870710,-4.20025
870720,-4.2
870730,-4.2
870740,-4.2
870750,-4.19975
870760,-4.19975
870770,-4.19975
870780,-4.1995
870790,-4.1995
870800,-4.19925
870810,-4.19925
870820,-4.19925
870830,-4.199
870840,-4.199
870850,-4.199
870860,-4.19875
870870,-4.19875
870880,-4.1985
870890,-4.1985
870900,-4.1985
870910,-4.19825
870920,-4.19825
870930,-4.19825
870940,-4.198
870950,-4.198
870960,-4.19775
870970,-4.19775
870980,-4.19775
870990,-4.1975
871000,-4.1975
871010,-4.1975
871020,-4.19725
871030,-4.19725
871040,-4.197
871050,-4.197
871060,-4.197
871070,-4.19675
871080,-4.19675
871090,-4.19675
871100,-4.1965
871110,-4.1965
871120,-4.19625
871130,-4.19625
871140,-4.19625
871150,-4.196
871160,-4.196
871170,-4.196
871180,-4.19575
871190,-4.19575
871200,-4.1955
871210,-4.1955
871220,-4.1955
871230,-4.19525
871240,-4.19525
871250,-4.19525
871260,-4.195
871270,-4.195
871280,-4.19475
871290,-4.19475
871300,-4.19475
871310,-4.1945
871320,-4.1945
871330,-4.1945
871340,-4.19425
871350,-4.19425
871360,-4.194
871370,-4.194
871380,-4.194
871390,-4.19375
871400,-4.19375
871410,-4.19375
871420,-4.1935
871430,-4.1935
871440,-4.19325
871450,-4.19325
871460,-4.19325
871470,-4.193
871480,-4.193
871490,-4.193
871500,-4.19275
871510,-4.19275
871520,-4.1925
871530,-4.1925
871540,-4.1925
871550,-4.19225
871560,-4.19225
871570,-4.19225
871580,-4.192
871590,-4.192
871600,-4.19175
871610,-4.19175
871620,-4.19175
871630,-4.1915
871640,-4.1915
871650,-4.1915
871660,-4.19125
871670,-4.19125
871680,-4.191
871690,-4.191
871700,-4.191
871710,-4.19075
871720,-4.19075
871730,-4.19075
871740,-4.1905
871750,-4.1905
871760,-4.19025
871770,-4.19025
871780,-4.19025
871790,-4.19
871800,-4.19
871810,-4.19
871820,-4.18975
871830,-4.18975
871840,-4.1895
871850,-4.1895
871860,-4.1895
871870,-4.18925
871880,-4.18925
871890,-4.18925
871900,-4.189
871910,-4.189
871920,-4.18875
871930,-4.18875
871940,-4.18875
871950,-4.1885
871960,-4.1885
871970,-4.1885
871980,-4.18825
871990,-4.18825
872000,-4.188
872010,-4.188
872020,-4.188
872030,-4.18775
872040,-4.18775
872050,-4.1875
872060,-4.1875
872070,-4.1875
872080,-4.18725
872090,-4.18725
872100,-4.18725
872110,-4.187
872120,-4.187
872130,-4.18675
872140,-4.18675
872150,-4.18675
872160,-4.1865
872170,-4.1865
872180,-4.1865
872190,-4.18625
872200,-4.18625
872210,-4.186
872220,-4.186
872230,-4.186
872240,-4.18575
872250,-4.18575
872260,-4.18575
872270,-4.1855
872280,-4.1855
872290,-4.18525
872300,-4.18525
872310,-4.18525
872320,-4.185
872330,-4.185
872340,-4.185
872350,-4.18475
872360,-4.18475
872370,-4.1845
872380,-4.1845
872390,-4.1845
872400,-4.18425
872410,-4.18425
872420,-4.18425
872430,-4.184
872440,-4.184
872450,-4.18375
872460,-4.18375
872470,-4.18375
872480,-4.1835
872490,-4.1835
872500,-4.1835
872510,-4.18325
872520,-4.18325
872530,-4.183
872540,-4.183
872550,-4.183
872560,-4.18275
872570,-4.18275
872580,-4.18275
872590,-4.1825
872600,-4.1825
872610,-4.18225
872620,-4.18225
872630,-4.18225
872640,-4.182
872650,-4.182
872660,-4.182
872670,-4.18175
872680,-4.18175
872690,-4.18175
872700,-4.1815
872710,-4.1815
872720,-4.18125
872730,-4.18125
872740,-4.18125
872750,-4.181
872760,-4.181
872770,-4.181
872780,-4.18075
872790,-4.18075
872800,-4.1805
872810,-4.1805
872820,-4.1805
872830,-4.18025
872840,-4.18025
872850,-4.18025
872860,-4.18
872870,-4.18
872880,-4.17975
872890,-4.17975
872900,-4.17975
872910,-4.1795
872920,-4.1795
872930,-4.1795
872940,-4.17925
872950,-4.17925
872960,-4.179
872970,-4.179
872980,-4.179
872990,-4.17875
873000,-4.17875
873010,-4.17875
873020,-4.1785
873030,-4.1785
873040,-4.17825
873050,-4.17825
873060,-4.17825
873070,-4.178
873080,-4.178
873090,-4.178
873100,-4.17775
873110,-4.17775
873120,-4.1775
873130,-4.1775
873140,-4.1775
873150,-4.17725
873160,-4.17725
873170,-4.17725
873180,-4.177
873190,-4.177
873200,-4.17675
873210,-4.17675
873220,-4.17675
873230,-4.1765
873240,-4.1765
873250,-4.1765
873260,-4.17625
873270,-4.17625
873280,-4.176
873290,-4.176
873300,-4.176
873310,-4.17575
873320,-4.17575
873330,-4.17575
873340,-4.1755
873350,-4.1755
873360,-4.17525
873370,-4.17525
873380,-4.17525
873390,-4.175
873400,-4.175
873410,-4.175
873420,-4.17475
873430,-4.17475
873440,-4.1745
873450,-4.1745
873460,-4.1745
873470,-4.17425
873480,-4.17425
873490,-4.17425
873500,-4.174
873510,-4.174
873520,-4.17375
873530,-4.17375
873540,-4.17375
873550,-4.1735
873560,-4.1735
873570,-4.1735
873580,-4.17325
873590,-4.17325
873600,-4.173
873610,-4.173
873620,-4.173
873630,-4.17275
873640,-4.17275
873650,-4.17275
873660,-4.1725
873670,-4.1725
873680,-4.17225
873690,-4.17225
873700,-4.17225
873710,-4.172
873720,-4.172
873730,-4.172
873740,-4.17175
873750,-4.17175
873760,-4.1715
873770,-4.1715
873780,-4.1715
873790,-4.17125
873800,-4.17125
873810,-4.17125
873820,-4.171
873830,-4.171
873840,-4.17075
873850,-4.17075
873860,-4.17075
873870,-4.1705
873880,-4.1705
873890,-4.1705
873900,-4.17025
873910,-4.17025
873920,-4.17
873930,-4.17
873940,-4.17
873950,-4.16975
873960,-4.16975
873970,-4.16975
873980,-4.1695
873990,-4.1695
874000,-4.1695
874010,-4.16925
874020,-4.16925
874030,-4.169
874040,-4.169
874050,-4.169
874060,-4.16875
874070,-4.16875
874080,-4.16875
874090,-4.1685
874100,-4.1685
874110,-4.16825
874120,-4.16825
874130,-4.16825
874140,-4.168
874150,-4.168
874160,-4.168
874170,-4.16775
874180,-4.16775
874190,-4.1675
874200,-4.1675
874210,-4.1675
874220,-4.16725
874230,-4.16725
874240,-4.16725
874250,-4.167
874260,-4.167
874270,-4.16675
874280,-4.16675
874290,-4.16675
874300,-4.1665
874310,-4.1665
874320,-4.1665
874330,-4.16625
874340,-4.16625
874350,-4.166
874360,-4.166
874370,-4.166
874380,-4.16575
874390,-4.16575
874400,-4.16575
874410,-4.1655
874420,-4.1655
874430,-4.16525
874440,-4.16525
874450,-4.16525
874460,-4.165
874470,-4.165
874480,-4.165
874490,-4.16475
874500,-4.16475
874510,-4.1645
874520,-4.1645
874530,-4.1645
874540,-4.16425
874550,-4.16425
874560,-4.16425
874570,-4.164
874580,-4.164
874590,-4.16375
874600,-4.16375
874610,-4.16375
874620,-4.1635
874630,-4.1635
874640,-4.1635
874650,-4.16325
874660,-4.16325
874670,-4.16325
874680,-4.163
874690,-4.163
874700,-4.16275
874710,-4.16275
874720,-4.16275
874730,-4.1625
874740,-4.1625
874750,-4.1625
874760,-4.16225
874770,-4.16225
874780,-4.162
874790,-4.162
874800,-4.162
874810,-4.16175
874820,-4.16175
874830,-4.16175
874840,-4.1615
874850,-4.1615
874860,-4.16125
874870,-4.16125
874880,-4.16125
874890,-4.161
874900,-4.161
874910,-4.161
874920,-4.16075
874930,-4.16075
874940,-4.1605
874950,-4.1605
874960,-4.1605
874970,-4.16025
874980,-4.16025
874990,-4.16025
875000,-4.16
875010,-4.16
875020,-4.15975
875030,-4.15975
875040,-4.15975
875050,-4.1595
875060,-4.1595
875070,-4.1595
875080,-4.15925
875090,-4.15925
875100,-4.159
875110,-4.159
875120,-4.159
875130,-4.15875
875140,-4.15875
875150,-4.15875
875160,-4.1585
875170,-4.1585
875180,-4.1585
875190,-4.15825
875200,-4.15825
875210,-4.158
875220,-4.158
875230,-4.158
875240,-4.15775
875250,-4.15775
875260,-4.15775
875270,-4.1575
875280,-4.1575
875290,-4.15725
875300,-4.15725
875310,-4.15725
875320,-4.157
875330,-4.157
875340,-4.157
875350,-4.15675
875360,-4.15675
875370,-4.1565
875380,-4.1565
875390,-4.1565
875400,-4.15625
875410,-4.15625
875420,-4.15625
875430,-4.156
875440,-4.156
875450,-4.15575
875460,-4.15575
875470,-4.15575
875480,-4.1555
875490,-4.1555
875500,-4.1555
875510,-4.15525
875520,-4.15525
875530,-4.155
875540,-4.155
875550,-4.155
875560,-4.15475
875570,-4.15475
875580,-4.15475
875590,-4.1545
875600,-4.1545
875610,-4.1545
875620,-4.15425
875630,-4.15425
875640,-4.154
875650,-4.154
875660,-4.154
875670,-4.15375
875680,-4.15375
875690,-4.15375
875700,-4.1535
875710,-4.1535
875720,-4.15325
875730,-4.15325
875740,-4.15325
875750,-4.153
875760,-4.153
875770,-4.153
875780,-4.15275
875790,-4.15275
875800,-4.1525
875810,-4.1525
875820,-4.1525
875830,-4.15225
875840,-4.15225
875850,-4.15225
875860,-4.152
875870,-4.152
875880,-4.15175
875890,-4.15175
875900,-4.15175
875910,-4.1515
875920,-4.1515
875930,-4.1515
875940,-4.15125
875950,-4.15125
875960,-4.15125
875970,-4.151
875980,-4.151
875990,-4.15075
876000,-4.15075
876010,-4.15075
876020,-4.1505
876030,-4.1505
876040,-4.1505
876050,-4.15025
876060,-4.15025
876070,-4.15
876080,-4.15
876090,-4.15
876100,-4.14975
876110,-4.14975
876120,-4.14975
876130,-4.1495
876140,-4.1495
876150,-4.14925
876160,-4.14925
876170,-4.14925
876180,-4.149
876190,-4.149
876200,-4.149
876210,-4.14875
876220,-4.14875
876230,-4.1485
876240,-4.1485
876250,-4.1485
876260,-4.14825
876270,-4.14825
876280,-4.14825
876290,-4.148
876300,-4.148
876310,-4.148
876320,-4.14775
876330,-4.14775
876340,-4.1475
876350,-4.1475
876360,-4.1475
876370,-4.14725
876380,-4.14725
876390,-4.14725
876400,-4.147
876410,-4.147
876420,-4.14675
876430,-4.14675
876440,-4.14675
876450,-4.1465
876460,-4.1465
876470,-4.1465
876480,-4.14625
876490,-4.14625
876500,-4.146
876510,-4.146
876520,-4.146
876530,-4.14575
876540,-4.14575
876550,-4.14575
876560,-4.1455
876570,-4.1455
876580,-4.14525
876590,-4.14525
876600,-4.14525
876610,-4.145
876620,-4.145
876630,-4.145
876640,-4.14475
876650,-4.14475
876660,-4.14475
876670,-4.1445
876680,-4.1445
876690,-4.14425
876700,-4.14425
876710,-4.14425
876720,-4.144
876730,-4.144
876740,-4.144
876750,-4.14375
876760,-4.14375
876770,-4.1435
876780,-4.1435
876790,-4.1435
876800,-4.14325
876810,-4.14325
876820,-4.14325
876830,-4.143
876840,-4.143
876850,-4.14275
876860,-4.14275
876870,-4.14275
876880,-4.1425
876890,-4.1425
876900,-4.1425
876910,-4.14225
876920,-4.14225
876930,-4.14225
876940,-4.142
876950,-4.142
876960,-4.14175
876970,-4.14175
876980,-4.14175
876990,-4.1415
877000,-4.1415
877010,-4.1415
877020,-4.14125
877030,-4.14125
877040,-4.141
877050,-4.141
877060,-4.141
877070,-4.14075
877080,-4.14075
877090,-4.14075
877100,-4.1405
877110,-4.1405
877120,-4.14025
877130,-4.14025
877140,-4.14025
877150,-4.14
877160,-4.14
877170,-4.14
877180,-4.13975
877190,-4.13975
877200,-4.13975
877210,-4.1395
877220,-4.1395
877230,-4.13925
877240,-4.13925
877250,-4.13925
877260,-4.139
877270,-4.139
877280,-4.139
877290,-4.13875
877300,-4.13875
877310,-4.1385
877320,-4.1385
877330,-4.1385
877340,-4.13825
877350,-4.13825
877360,-4.13825
877370,-4.138
877380,-4.138
877390,-4.13775
877400,-4.13775
877410,-4.13775
877420,-4.1375
877430,-4.1375
877440,-4.1375
877450,-4.13725
877460,-4.13725
877470,-4.13725
877480,-4.137
877490,-4.137
877500,-4.13675
877510,-4.13675
877520,-4.13675
877530,-4.1365
877540,-4.1365
877550,-4.1365
877560,-4.13625
877570,-4.13625
877580,-4.136
877590,-4.136
877600,-4.136
877610,-4.13575
877620,-4.13575
877630,-4.13575
877640,-4.1355
877650,-4.1355
877660,-4.13525
877670,-4.13525
877680,-4.13525
877690,-4.135
877700,-4.135
877710,-4.135
877720,-4.13475
877730,-4.13475
877740,-4.13475
877750,-4.1345
877760,-4.1345
877770,-4.13425
877780,-4.13425
877790,-4.13425
877800,-4.134
877810,-4.134
877820,-4.134
877830,-4.13375
877840,-4.13375
877850,-4.1335
877860,-4.1335
877870,-4.1335
877880,-4.13325
877890,-4.13325
877900,-4.13325
877910,-4.133
877920,-4.133
877930,-4.13275
877940,-4.13275
877950,-4.13275
877960,-4.1325
877970,-4.1325
877980,-4.1325
877990,-4.13225
878000,-4.13225
878010,-4.13225
878020,-4.132
878030,-4.132
878040,-4.13175
878050,-4.13175
878060,-4.13175
878070,-4.1315
878080,-4.1315
878090,-4.1315
878100,-4.13125
878110,-4.13125
878120,-4.131
878130,-4.131
878140,-4.131
878150,-4.13075
878160,-4.13075
878170,-4.13075
878180,-4.1305
878190,-4.1305
878200,-4.1305
878210,-4.13025
878220,-4.13025
878230,-4.13
878240,-4.13
878250,-4.13
878260,-4.12975
878270,-4.12975
878280,-4.12975
878290,-4.1295
878300,-4.1295
878310,-4.12925
878320,-4.12925
878330,-4.12925
878340,-4.129
878350,-4.129
878360,-4.129
878370,-4.12875
878380,-4.12875
878390,-4.12875
878400,-4.1285
878410,-4.1285
878420,-4.12825
878430,-4.12825
878440,-4.12825
878450,-4.128
878460,-4.128
878470,-4.128
878480,-4.12775
878490,-4.12775
878500,-4.1275
878510,-4.1275
878520,-4.1275
878530,-4.12725
878540,-4.12725
878550,-4.12725
878560,-4.127
878570,-4.127
878580,-4.12675
878590,-4.12675
878600,-4.12675
878610,-4.1265
878620,-4.1265
878630,-4.1265
878640,-4.12625
878650,-4.12625
878660,-4.12625
878670,-4.126
878680,-4.126
878690,-4.12575
878700,-4.12575
878710,-4.12575
878720,-4.1255
878730,-4.1255
878740,-4.1255
878750,-4.12525
878760,-4.12525
878770,-4.125
878780,-4.125
878790,-4.125
878800,-4.12475
878810,-4.12475
878820,-4.12475
878830,-4.1245
878840,-4.1245
878850,-4.1245
878860,-4.12425
878870,-4.12425
878880,-4.124
878890,-4.124
878900,-4.124
878910,-4.12375
878920,-4.12375
878930,-4.12375
878940,-4.1235
878950,-4.1235
878960,-4.12325
878970,-4.12325
878980,-4.12325
878990,-4.123
879000,-4.123
879010,-4.123
879020,-4.12275
879030,-4.12275
879040,-4.12275
879050,-4.1225
879060,-4.1225
879070,-4.12225
879080,-4.12225
879090,-4.12225
879100,-4.122
879110,-4.122
879120,-4.122
879130,-4.12175
879140,-4.12175
879150,-4.1215
879160,-4.1215
879170,-4.1215
879180,-4.12125
879190,-4.12125
879200,-4.12125
879210,-4.121
879220,-4.121
879230,-4.121
879240,-4.12075
879250,-4.12075
879260,-4.1205
879270,-4.1205
879280,-4.1205
879290,-4.12025
879300,-4.12025
879310,-4.12025
879320,-4.12
879330,-4.12
879340,-4.11975
879350,-4.11975
879360,-4.11975
879370,-4.1195
879380,-4.1195
879390,-4.1195
879400,-4.11925
879410,-4.11925
879420,-4.11925
879430,-4.119
879440,-4.119
879450,-4.11875
879460,-4.11875
879470,-4.11875
879480,-4.1185
879490,-4.1185
879500,-4.1185
879510,-4.11825
879520,-4.11825
879530,-4.118
879540,-4.118
879550,-4.118
879560,-4.11775
879570,-4.11775
879580,-4.11775
879590,-4.1175
879600,-4.1175
879610,-4.1175
879620,-4.11725
879630,-4.11725
879640,-4.117
879650,-4.117
879660,-4.117
879670,-4.11675
879680,-4.11675
879690,-4.11675
879700,-4.1165
879710,-4.1165
879720,-4.11625
879730,-4.11625
879740,-4.11625
879750,-4.116
879760,-4.116
879770,-4.116
879780,-4.11575
879790,-4.11575
879800,-4.11575
879810,-4.1155
879820,-4.1155
879830,-4.11525
879840,-4.11525
879850,-4.11525
879860,-4.115
879870,-4.115
879880,-4.115
879890,-4.11475
879900,-4.11475
879910,-4.1145
879920,-4.1145
879930,-4.1145
879940,-4.11425
879950,-4.11425
879960,-4.11425
879970,-4.114
879980,-4.114
879990,-4.114
880000,-4.11375
880010,-4.11375
880020,-4.1135
880030,-4.1135
880040,-4.1135
880050,-4.11325
880060,-4.11325
880070,-4.11325
880080,-4.113
880090,-4.113
880100,-4.113
880110,-4.11275
880120,-4.11275
880130,-4.1125
