"time","rate_c_sugar"
590830,-8.84435e-05
590840,-8.84413e-05
590850,-8.8439e-05
590860,-8.84368e-05
590870,-8.84345e-05
590880,-8.84323e-05
590890,-8.84301e-05
590900,-8.84278e-05
590910,-8.84256e-05
590920,-8.84233e-05
590930,-8.84211e-05
590940,-8.84188e-05
590950,-8.84166e-05
590960,-8.84143e-05
590970,-8.84121e-05
590980,-8.84098e-05
590990,-8.84076e-05
591000,-8.84053e-05
591010,-8.84031e-05
591020,-8.84009e-05
591030,-8.83986e-05
591040,-8.83964e-05
591050,-8.83941e-05
591060,-8.83919e-05
591070,-8.83896e-05
591080,-8.83874e-05
591090,-8.83851e-05
591100,-8.83829e-05
591110,-8.83806e-05
591120,-8.83784e-05
591130,-8.83762e-05
591140,-8.83739e-05
591150,-8.83717e-05
591160,-8.83694e-05
591170,-8.83672e-05
591180,-8.83649e-05
591190,-8.83627e-05
591200,-8.83604e-05
591210,-8.83582e-05
591220,-8.8356e-05
591230,-8.83537e-05
591240,-8.83515e-05
591250,-8.83492e-05
591260,-8.8347e-05
591270,-8.83447e-05
591280,-8.83425e-05
591290,-8.83403e-05
591300,-8.8338e-05
591310,-8.83358e-05
591320,-8.83335e-05
591330,-8.83313e-05
591340,-8.8329e-05
591350,-8.83268e-05
591360,-8.83245e-05
591370,-8.83223e-05
591380,-8.83201e-05
591390,-8.83178e-05
591400,-8.83156e-05
591410,-8.83133e-05
591420,-8.83111e-05
591430,-8.83088e-05
591440,-8.83066e-05
591450,-8.83044e-05
591460,-8.83021e-05
591470,-8.82999e-05
591480,-8.82976e-05
591490,-8.82954e-05
591500,-8.82932e-05
591510,-8.82909e-05
591520,-8.82887e-05
591530,-8.82864e-05
591540,-8.82842e-05
591550,-8.82819e-05
591560,-8.82797e-05
591570,-8.82775e-05
591580,-8.82752e-05
591590,-8.8273e-05
591600,-8.82707e-05
591610,-8.82685e-05
591620,-8.82663e-05
591630,-8.8264e-05
591640,-8.82618e-05
591650,-8.82595e-05
591660,-8.82573e-05
591670,-8.8255e-05
591680,-8.82528e-05
591690,-8.82506e-05
591700,-8.82483e-05
591710,-8.82461e-05
591720,-8.82438e-05
591730,-8.82416e-05
591740,-8.82394e-05
591750,-8.82371e-05
591760,-8.82349e-05
591770,-8.82326e-05
591780,-8.82304e-05
591790,-8.82282e-05
591800,-8.82259e-05
591810,-8.82237e-05
591820,-8.82214e-05
591830,-8.82192e-05
591840,-8.8217e-05
591850,-8.82147e-05
591860,-8.82125e-05
591870,-8.82102e-05
591880,-8.8208e-05
591890,-8.82058e-05
591900,-8.82035e-05
591910,-8.82013e-05
591920,-8.8199e-05
591930,-8.81968e-05
591940,-8.81946e-05
591950,-8.81923e-05
591960,-8.81901e-05
591970,-8.81878e-05
591980,-8.81856e-05
591990,-8.81834e-05
592000,-8.81811e-05
592010,-8.81789e-05
592020,-8.81767e-05
592030,-8.81744e-05
592040,-8.81722e-05
592050,-8.81699e-05
592060,-8.81677e-05
592070,-8.81655e-05
592080,-8.81632e-05
592090,-8.8161e-05
592100,-8.81587e-05
592110,-8.81565e-05
592120,-8.81543e-05
592130,-8.8152e-05
592140,-8.81498e-05
592150,-8.81476e-05
592160,-8.81453e-05
592170,-8.81431e-05
592180,-8.81408e-05
592190,-8.81386e-05
592200,-8.81364e-05
592210,-8.81341e-05
592220,-8.81319e-05
592230,-8.81297e-05
592240,-8.81274e-05
592250,-8.81252e-05
592260,-8.8123e-05
592270,-8.81207e-05
592280,-8.81185e-05
592290,-8.81162e-05
592300,-8.8114e-05
592310,-8.81118e-05
592320,-8.81095e-05
592330,-8.81073e-05
592340,-8.81051e-05
592350,-8.81028e-05
592360,-8.81006e-05
592370,-8.80984e-05
592380,-8.80961e-05
592390,-8.80939e-05
592400,-8.80916e-05
592410,-8.80894e-05
592420,-8.80872e-05
592430,-8.80849e-05
592440,-8.80827e-05
592450,-8.80805e-05
592460,-8.80782e-05
592470,-8.8076e-05
592480,-8.80738e-05
592490,-8.80715e-05
592500,-8.80693e-05
592510,-8.80671e-05
592520,-8.80648e-05
592530,-8.80626e-05
592540,-8.80603e-05
592550,-8.80581e-05
592560,-8.80559e-05
592570,-8.80536e-05
592580,-8.80514e-05
592590,-8.80492e-05
592600,-8.80469e-05
592610,-8.80447e-05
592620,-8.80425e-05
592630,-8.80402e-05
592640,-8.8038e-05
592650,-8.80358e-05
592660,-8.80335e-05
592670,-8.80313e-05
592680,-8.80291e-05
592690,-8.80268e-05
592700,-8.80246e-05
592710,-8.80224e-05
592720,-8.80201e-05
592730,-8.80179e-05
592740,-8.80157e-05
592750,-8.80134e-05
592760,-8.80112e-05
592770,-8.8009e-05
592780,-8.80067e-05
592790,-8.80045e-05
592800,-8.80023e-05
592810,-8.8e-05
592820,-8.79978e-05
592830,-8.79956e-05
592840,-8.79933e-05
592850,-8.79911e-05
592860,-8.79889e-05
592870,-8.79866e-05
592880,-8.79844e-05
592890,-8.79822e-05
592900,-8.79799e-05
592910,-8.79777e-05
592920,-8.79755e-05
592930,-8.79732e-05
592940,-8.7971e-05
592950,-8.79688e-05
592960,-8.79665e-05
592970,-8.79643e-05
592980,-8.79621e-05
592990,-8.79598e-05
593000,-8.79576e-05
593010,-8.79554e-05
593020,-8.79532e-05
593030,-8.79509e-05
593040,-8.79487e-05
593050,-8.79465e-05
593060,-8.79442e-05
593070,-8.7942e-05
593080,-8.79398e-05
593090,-8.79375e-05
593100,-8.79353e-05
593110,-8.79331e-05
593120,-8.79308e-05
593130,-8.79286e-05
593140,-8.79264e-05
593150,-8.79242e-05
593160,-8.79219e-05
593170,-8.79197e-05
593180,-8.79175e-05
593190,-8.79152e-05
593200,-8.7913e-05
593210,-8.79108e-05
593220,-8.79085e-05
593230,-8.79063e-05
593240,-8.79041e-05
593250,-8.79018e-05
593260,-8.78996e-05
593270,-8.78974e-05
593280,-8.78952e-05
593290,-8.78929e-05
593300,-8.78907e-05
593310,-8.78885e-05
593320,-8.78862e-05
593330,-8.7884e-05
593340,-8.78818e-05
593350,-8.78796e-05
593360,-8.78773e-05
593370,-8.78751e-05
593380,-8.78729e-05
593390,-8.78706e-05
593400,-8.78684e-05
593410,-8.78662e-05
593420,-8.78639e-05
593430,-8.78617e-05
593440,-8.78595e-05
593450,-8.78573e-05
593460,-8.7855e-05
593470,-8.78528e-05
593480,-8.78506e-05
593490,-8.78483e-05
593500,-8.78461e-05
593510,-8.78439e-05
593520,-8.78417e-05
593530,-8.78394e-05
593540,-8.78372e-05
593550,-8.7835e-05
593560,-8.78328e-05
593570,-8.78305e-05
593580,-8.78283e-05
593590,-8.78261e-05
593600,-8.78238e-05
593610,-8.78216e-05
593620,-8.78194e-05
593630,-8.78172e-05
593640,-8.78149e-05
593650,-8.78127e-05
593660,-8.78105e-05
593670,-8.78083e-05
593680,-8.7806e-05
593690,-8.78038e-05
593700,-8.78016e-05
593710,-8.77993e-05
593720,-8.77971e-05
593730,-8.77949e-05
593740,-8.77927e-05
593750,-8.77904e-05
593760,-8.77882e-05
593770,-8.7786e-05
593780,-8.77838e-05
593790,-8.77815e-05
593800,-8.77793e-05
593810,-8.77771e-05
593820,-8.77749e-05
593830,-8.77726e-05
593840,-8.77704e-05
593850,-8.77682e-05
593860,-8.7766e-05
593870,-8.77637e-05
593880,-8.77615e-05
593890,-8.77593e-05
593900,-8.7757e-05
593910,-8.77548e-05
593920,-8.77526e-05
593930,-8.77504e-05
593940,-8.77481e-05
593950,-8.77459e-05
593960,-8.77437e-05
593970,-8.77415e-05
593980,-8.77392e-05
593990,-8.7737e-05
594000,-8.77348e-05
594010,-8.77326e-05
594020,-8.77304e-05
594030,-8.77281e-05
594040,-8.77259e-05
594050,-8.77237e-05
594060,-8.77215e-05
594070,-8.77192e-05
594080,-8.7717e-05
594090,-8.77148e-05
594100,-8.77126e-05
594110,-8.77103e-05
594120,-8.77081e-05
594130,-8.77059e-05
594140,-8.77037e-05
594150,-8.77014e-05
594160,-8.76992e-05
594170,-8.7697e-05
594180,-8.76948e-05
594190,-8.76925e-05
594200,-8.76903e-05
594210,-8.76881e-05
594220,-8.76859e-05
594230,-8.76836e-05
594240,-8.76814e-05
594250,-8.76792e-05
594260,-8.7677e-05
594270,-8.76748e-05
594280,-8.76725e-05
594290,-8.76703e-05
594300,-8.76681e-05
594310,-8.76659e-05
594320,-8.76636e-05
594330,-8.76614e-05
594340,-8.76592e-05
594350,-8.7657e-05
594360,-8.76548e-05
594370,-8.76525e-05
594380,-8.76503e-05
594390,-8.76481e-05
594400,-8.76459e-05
594410,-8.76436e-05
594420,-8.76414e-05
594430,-8.76392e-05
594440,-8.7637e-05
594450,-8.76348e-05
594460,-8.76325e-05
594470,-8.76303e-05
594480,-8.76281e-05
594490,-8.76259e-05
594500,-8.76237e-05
594510,-8.76214e-05
594520,-8.76192e-05
594530,-8.7617e-05
594540,-8.76148e-05
594550,-8.76125e-05
594560,-8.76103e-05
594570,-8.76081e-05
594580,-8.76059e-05
594590,-8.76037e-05
594600,-8.76014e-05
594610,-8.75992e-05
594620,-8.7597e-05
594630,-8.75948e-05
594640,-8.75926e-05
594650,-8.75903e-05
594660,-8.75881e-05
594670,-8.75859e-05
594680,-8.75837e-05
594690,-8.75815e-05
594700,-8.75792e-05
594710,-8.7577e-05
594720,-8.75748e-05
594730,-8.75726e-05
594740,-8.75704e-05
594750,-8.75681e-05
594760,-8.75659e-05
594770,-8.75637e-05
594780,-8.75615e-05
594790,-8.75593e-05
594800,-8.7557e-05
594810,-8.75548e-05
594820,-8.75526e-05
594830,-8.75504e-05
594840,-8.75482e-05
594850,-8.75459e-05
594860,-8.75437e-05
594870,-8.75415e-05
594880,-8.75393e-05
594890,-8.75371e-05
594900,-8.75349e-05
594910,-8.75326e-05
594920,-8.75304e-05
594930,-8.75282e-05
594940,-8.7526e-05
594950,-8.75238e-05
594960,-8.75215e-05
594970,-8.75193e-05
594980,-8.75171e-05
594990,-8.75149e-05
595000,-8.75127e-05
595010,-8.75105e-05
595020,-8.75082e-05
595030,-8.7506e-05
595040,-8.75038e-05
595050,-8.75016e-05
595060,-8.74994e-05
595070,-8.74972e-05
595080,-8.74949e-05
595090,-8.74927e-05
595100,-8.74905e-05
595110,-8.74883e-05
595120,-8.74861e-05
595130,-8.74839e-05
595140,-8.74816e-05
595150,-8.74794e-05
595160,-8.74772e-05
595170,-8.7475e-05
595180,-8.74728e-05
595190,-8.74706e-05
595200,-8.74683e-05
595210,-8.74661e-05
595220,-8.74639e-05
595230,-8.74617e-05
595240,-8.74595e-05
595250,-8.74573e-05
595260,-8.7455e-05
595270,-8.74528e-05
595280,-8.74506e-05
595290,-8.74484e-05
595300,-8.74462e-05
595310,-8.7444e-05
595320,-8.74417e-05
595330,-8.74395e-05
595340,-8.74373e-05
595350,-8.74351e-05
595360,-8.74329e-05
595370,-8.74307e-05
595380,-8.74284e-05
595390,-8.74262e-05
595400,-8.7424e-05
595410,-8.74218e-05
595420,-8.74196e-05
595430,-8.74174e-05
595440,-8.74152e-05
595450,-8.74129e-05
595460,-8.74107e-05
595470,-8.74085e-05
595480,-8.74063e-05
595490,-8.74041e-05
595500,-8.74019e-05
595510,-8.73997e-05
595520,-8.73974e-05
595530,-8.73952e-05
595540,-8.7393e-05
595550,-8.73908e-05
595560,-8.73886e-05
595570,-8.73864e-05
595580,-8.73842e-05
595590,-8.73819e-05
595600,-8.73797e-05
595610,-8.73775e-05
595620,-8.73753e-05
595630,-8.73731e-05
595640,-8.73709e-05
595650,-8.73687e-05
595660,-8.73665e-05
595670,-8.73642e-05
595680,-8.7362e-05
595690,-8.73598e-05
595700,-8.73576e-05
595710,-8.73554e-05
595720,-8.73532e-05
595730,-8.7351e-05
595740,-8.73487e-05
595750,-8.73465e-05
595760,-8.73443e-05
595770,-8.73421e-05
595780,-8.73399e-05
595790,-8.73377e-05
595800,-8.73355e-05
595810,-8.73333e-05
595820,-8.7331e-05
595830,-8.73288e-05
595840,-8.73266e-05
595850,-8.73244e-05
595860,-8.73222e-05
595870,-8.732e-05
595880,-8.73178e-05
595890,-8.73156e-05
595900,-8.73134e-05
595910,-8.73111e-05
595920,-8.73089e-05
595930,-8.73067e-05
595940,-8.73045e-05
595950,-8.73023e-05
595960,-8.73001e-05
595970,-8.72979e-05
595980,-8.72957e-05
595990,-8.72935e-05
596000,-8.72912e-05
596010,-8.7289e-05
596020,-8.72868e-05
596030,-8.72846e-05
596040,-8.72824e-05
596050,-8.72802e-05
596060,-8.7278e-05
596070,-8.72758e-05
596080,-8.72736e-05
596090,-8.72713e-05
596100,-8.72691e-05
596110,-8.72669e-05
596120,-8.72647e-05
596130,-8.72625e-05
596140,-8.72603e-05
596150,-8.72581e-05
596160,-8.72559e-05
596170,-8.72537e-05
596180,-8.72515e-05
596190,-8.72492e-05
596200,-8.7247e-05
596210,-8.72448e-05
596220,-8.72426e-05
596230,-8.72404e-05
596240,-8.72382e-05
596250,-8.7236e-05
596260,-8.72338e-05
596270,-8.72316e-05
596280,-8.72294e-05
596290,-8.72272e-05
596300,-8.72249e-05
596310,-8.72227e-05
596320,-8.72205e-05
596330,-8.72183e-05
596340,-8.72161e-05
596350,-8.72139e-05
596360,-8.72117e-05
596370,-8.72095e-05
596380,-8.72073e-05
596390,-8.72051e-05
596400,-8.72029e-05
596410,-8.72007e-05
596420,-8.71984e-05
596430,-8.71962e-05
596440,-8.7194e-05
596450,-8.71918e-05
596460,-8.71896e-05
596470,-8.71874e-05
596480,-8.71852e-05
596490,-8.7183e-05
596500,-8.71808e-05
596510,-8.71786e-05
596520,-8.71764e-05
596530,-8.71742e-05
596540,-8.7172e-05
596550,-8.71697e-05
596560,-8.71675e-05
596570,-8.71653e-05
596580,-8.71631e-05
596590,-8.71609e-05
596600,-8.71587e-05
596610,-8.71565e-05
596620,-8.71543e-05
596630,-8.71521e-05
596640,-8.71499e-05
596650,-8.71477e-05
596660,-8.71455e-05
596670,-8.71433e-05
596680,-8.71411e-05
596690,-8.71389e-05
596700,-8.71366e-05
596710,-8.71344e-05
596720,-8.71322e-05
596730,-8.713e-05
596740,-8.71278e-05
596750,-8.71256e-05
596760,-8.71234e-05
596770,-8.71212e-05
596780,-8.7119e-05
596790,-8.71168e-05
596800,-8.71146e-05
596810,-8.71124e-05
596820,-8.71102e-05
596830,-8.7108e-05
596840,-8.71058e-05
596850,-8.71036e-05
596860,-8.71014e-05
596870,-8.70992e-05
596880,-8.7097e-05
596890,-8.70947e-05
596900,-8.70925e-05
596910,-8.70903e-05
596920,-8.70881e-05
596930,-8.70859e-05
596940,-8.70837e-05
596950,-8.70815e-05
596960,-8.70793e-05
596970,-8.70771e-05
596980,-8.70749e-05
596990,-8.70727e-05
597000,-8.70705e-05
597010,-8.70683e-05
597020,-8.70661e-05
597030,-8.70639e-05
597040,-8.70617e-05
597050,-8.70595e-05
597060,-8.70573e-05
597070,-8.70551e-05
597080,-8.70529e-05
597090,-8.70507e-05
597100,-8.70485e-05
597110,-8.70463e-05
597120,-8.70441e-05
597130,-8.70419e-05
597140,-8.70396e-05
597150,-8.70374e-05
597160,-8.70352e-05
597170,-8.7033e-05
597180,-8.70308e-05
597190,-8.70286e-05
597200,-8.70264e-05
597210,-8.70242e-05
597220,-8.7022e-05
597230,-8.70198e-05
597240,-8.70176e-05
597250,-8.70154e-05
597260,-8.70132e-05
597270,-8.7011e-05
597280,-8.70088e-05
597290,-8.70066e-05
597300,-8.70044e-05
597310,-8.70022e-05
597320,-8.7e-05
597330,-8.69978e-05
597340,-8.69956e-05
597350,-8.69934e-05
597360,-8.69912e-05
597370,-8.6989e-05
597380,-8.69868e-05
597390,-8.69846e-05
597400,-8.69824e-05
597410,-8.69802e-05
597420,-8.6978e-05
597430,-8.69758e-05
597440,-8.69736e-05
597450,-8.69714e-05
597460,-8.69692e-05
597470,-8.6967e-05
597480,-8.69648e-05
597490,-8.69626e-05
597500,-8.69604e-05
597510,-8.69582e-05
597520,-8.6956e-05
597530,-8.69538e-05
597540,-8.69516e-05
597550,-8.69494e-05
597560,-8.69472e-05
597570,-8.6945e-05
597580,-8.69428e-05
597590,-8.69406e-05
597600,-8.69384e-05
597610,-8.69362e-05
597620,-8.6934e-05
597630,-8.69318e-05
597640,-8.69296e-05
597650,-8.69274e-05
597660,-8.69252e-05
597670,-8.6923e-05
597680,-8.69208e-05
597690,-8.69186e-05
597700,-8.69164e-05
597710,-8.69142e-05
597720,-8.6912e-05
597730,-8.69098e-05
597740,-8.69076e-05
597750,-8.69054e-05
597760,-8.69032e-05
597770,-8.6901e-05
597780,-8.68988e-05
597790,-8.68966e-05
597800,-8.68944e-05
597810,-8.68922e-05
597820,-8.689e-05
597830,-8.68878e-05
597840,-8.68856e-05
597850,-8.68834e-05
597860,-8.68812e-05
597870,-8.6879e-05
597880,-8.68768e-05
597890,-8.68746e-05
597900,-8.68724e-05
597910,-8.68702e-05
597920,-8.6868e-05
597930,-8.68658e-05
597940,-8.68636e-05
597950,-8.68614e-05
597960,-8.68592e-05
597970,-8.6857e-05
597980,-8.68548e-05
597990,-8.68526e-05
598000,-8.68504e-05
598010,-8.68482e-05
598020,-8.6846e-05
598030,-8.68438e-05
598040,-8.68417e-05
598050,-8.68395e-05
598060,-8.68373e-05
598070,-8.68351e-05
598080,-8.68329e-05
598090,-8.68307e-05
598100,-8.68285e-05
598110,-8.68263e-05
598120,-8.68241e-05
598130,-8.68219e-05
598140,-8.68197e-05
598150,-8.68175e-05
598160,-8.68153e-05
598170,-8.68131e-05
598180,-8.68109e-05
598190,-8.68087e-05
598200,-8.68065e-05
598210,-8.68043e-05
598220,-8.68021e-05
598230,-8.67999e-05
598240,-8.67977e-05
598250,-8.67955e-05
598260,-8.67933e-05
598270,-8.67911e-05
598280,-8.67889e-05
598290,-8.67868e-05
598300,-8.67846e-05
598310,-8.67824e-05
598320,-8.67802e-05
598330,-8.6778e-05
598340,-8.67758e-05
598350,-8.67736e-05
598360,-8.67714e-05
598370,-8.67692e-05
598380,-8.6767e-05
598390,-8.67648e-05
598400,-8.67626e-05
598410,-8.67604e-05
598420,-8.67582e-05
598430,-8.6756e-05
598440,-8.67538e-05
598450,-8.67516e-05
598460,-8.67494e-05
598470,-8.67472e-05
598480,-8.67451e-05
598490,-8.67429e-05
598500,-8.67407e-05
598510,-8.67385e-05
598520,-8.67363e-05
598530,-8.67341e-05
598540,-8.67319e-05
598550,-8.67297e-05
598560,-8.67275e-05
598570,-8.67253e-05
598580,-8.67231e-05
598590,-8.67209e-05
598600,-8.67187e-05
598610,-8.67165e-05
598620,-8.67143e-05
598630,-8.67122e-05
598640,-8.671e-05
598650,-8.67078e-05
598660,-8.67056e-05
598670,-8.67034e-05
598680,-8.67012e-05
598690,-8.6699e-05
598700,-8.66968e-05
598710,-8.66946e-05
598720,-8.66924e-05
598730,-8.66902e-05
598740,-8.6688e-05
598750,-8.66858e-05
598760,-8.66837e-05
598770,-8.66815e-05
598780,-8.66793e-05
598790,-8.66771e-05
598800,-8.66749e-05
598810,-8.66727e-05
598820,-8.66705e-05
598830,-8.66683e-05
598840,-8.66661e-05
598850,-8.66639e-05
598860,-8.66617e-05
598870,-8.66595e-05
598880,-8.66574e-05
598890,-8.66552e-05
598900,-8.6653e-05
598910,-8.66508e-05
598920,-8.66486e-05
598930,-8.66464e-05
598940,-8.66442e-05
598950,-8.6642e-05
598960,-8.66398e-05
598970,-8.66376e-05
598980,-8.66354e-05
598990,-8.66333e-05
599000,-8.66311e-05
599010,-8.66289e-05
599020,-8.66267e-05
599030,-8.66245e-05
599040,-8.66223e-05
599050,-8.66201e-05
599060,-8.66179e-05
599070,-8.66157e-05
599080,-8.66135e-05
599090,-8.66114e-05
599100,-8.66092e-05
599110,-8.6607e-05
599120,-8.66048e-05
599130,-8.66026e-05
599140,-8.66004e-05
599150,-8.65982e-05
599160,-8.6596e-05
599170,-8.65938e-05
599180,-8.65916e-05
599190,-8.65895e-05
599200,-8.65873e-05
599210,-8.65851e-05
599220,-8.65829e-05
599230,-8.65807e-05
599240,-8.65785e-05
599250,-8.65763e-05
599260,-8.65741e-05
599270,-8.65719e-05
599280,-8.65698e-05
599290,-8.65676e-05
599300,-8.65654e-05
599310,-8.65632e-05
599320,-8.6561e-05
599330,-8.65588e-05
599340,-8.65566e-05
599350,-8.65544e-05
599360,-8.65523e-05
599370,-8.65501e-05
599380,-8.65479e-05
599390,-8.65457e-05
599400,-8.65435e-05
599410,-8.65413e-05
599420,-8.65391e-05
599430,-8.65369e-05
599440,-8.65348e-05
599450,-8.65326e-05
599460,-8.65304e-05
599470,-8.65282e-05
599480,-8.6526e-05
599490,-8.65238e-05
599500,-8.65216e-05
599510,-8.65194e-05
599520,-8.65173e-05
599530,-8.65151e-05
599540,-8.65129e-05
599550,-8.65107e-05
599560,-8.65085e-05
599570,-8.65063e-05
599580,-8.65041e-05
599590,-8.6502e-05
599600,-8.64998e-05
599610,-8.64976e-05
599620,-8.64954e-05
599630,-8.64932e-05
599640,-8.6491e-05
599650,-8.64888e-05
599660,-8.64866e-05
599670,-8.64845e-05
599680,-8.64823e-05
599690,-8.64801e-05
599700,-8.64779e-05
599710,-8.64757e-05
599720,-8.64735e-05
599730,-8.64713e-05
599740,-8.64692e-05
599750,-8.6467e-05
599760,-8.64648e-05
599770,-8.64626e-05
599780,-8.64604e-05
599790,-8.64582e-05
599800,-8.64561e-05
599810,-8.64539e-05
599820,-8.64517e-05
599830,-8.64495e-05
599840,-8.64473e-05
599850,-8.64451e-05
599860,-8.64429e-05
599870,-8.64408e-05
599880,-8.64386e-05
599890,-8.64364e-05
599900,-8.64342e-05
599910,-8.6432e-05
599920,-8.64298e-05
599930,-8.64277e-05
599940,-8.64255e-05
599950,-8.64233e-05
599960,-8.64211e-05
599970,-8.64189e-05
599980,-8.64167e-05
599990,-8.64146e-05
600000,-8.64124e-05
600010,-8.64102e-05
600020,-8.6408e-05
600030,-8.64058e-05
600040,-8.64036e-05
600050,-8.64015e-05
600060,-8.63993e-05
600070,-8.63971e-05
600080,-8.63949e-05
600090,-8.63927e-05
600100,-8.63905e-05
600110,-8.63884e-05
600120,-8.63862e-05
600130,-8.6384e-05
600140,-8.63818e-05
600150,-8.63796e-05
600160,-8.63774e-05
600170,-8.63753e-05
600180,-8.63731e-05
600190,-8.63709e-05
600200,-8.63687e-05
600210,-8.63665e-05
600220,-8.63643e-05
600230,-8.63622e-05
600240,-8.636e-05
600250,-8.63578e-05
600260,-8.63556e-05
600270,-8.63534e-05
600280,-8.63513e-05
600290,-8.63491e-05
600300,-8.63469e-05
600310,-8.63447e-05
600320,-8.63425e-05
600330,-8.63403e-05
600340,-8.63382e-05
600350,-8.6336e-05
600360,-8.63338e-05
600370,-8.63316e-05
600380,-8.63294e-05
600390,-8.63273e-05
600400,-8.63251e-05
600410,-8.63229e-05
600420,-8.63207e-05
600430,-8.63185e-05
600440,-8.63164e-05
600450,-8.63142e-05
600460,-8.6312e-05
600470,-8.63098e-05
600480,-8.63076e-05
600490,-8.63055e-05
600500,-8.63033e-05
600510,-8.63011e-05
600520,-8.62989e-05
600530,-8.62967e-05
600540,-8.62946e-05
600550,-8.62924e-05
600560,-8.62902e-05
600570,-8.6288e-05
600580,-8.62858e-05
600590,-8.62837e-05
600600,-8.62815e-05
600610,-8.62793e-05
600620,-8.62771e-05
600630,-8.62749e-05
600640,-8.62728e-05
600650,-8.62706e-05
600660,-8.62684e-05
600670,-8.62662e-05
600680,-8.6264e-05
600690,-8.62619e-05
600700,-8.62597e-05
600710,-8.62575e-05
600720,-8.62553e-05
600730,-8.62531e-05
600740,-8.6251e-05
600750,-8.62488e-05
600760,-8.62466e-05
600770,-8.62444e-05
600780,-8.62423e-05
600790,-8.62401e-05
600800,-8.62379e-05
600810,-8.62357e-05
600820,-8.62335e-05
600830,-8.62314e-05
600840,-8.62292e-05
600850,-8.6227e-05
600860,-8.62248e-05
600870,-8.62227e-05
600880,-8.62205e-05
600890,-8.62183e-05
600900,-8.62161e-05
600910,-8.62139e-05
600920,-8.62118e-05
600930,-8.62096e-05
600940,-8.62074e-05
600950,-8.62052e-05
600960,-8.62031e-05
600970,-8.62009e-05
600980,-8.61987e-05
600990,-8.61965e-05
601000,-8.61944e-05
601010,-8.61922e-05
601020,-8.619e-05
601030,-8.61878e-05
601040,-8.61856e-05
601050,-8.61835e-05
601060,-8.61813e-05
601070,-8.61791e-05
601080,-8.61769e-05
601090,-8.61748e-05
601100,-8.61726e-05
601110,-8.61704e-05
601120,-8.61682e-05
601130,-8.61661e-05
601140,-8.61639e-05
601150,-8.61617e-05
601160,-8.61595e-05
601170,-8.61574e-05
601180,-8.61552e-05
601190,-8.6153e-05
601200,-8.61508e-05
601210,-8.61487e-05
601220,-8.61465e-05
601230,-8.61443e-05
601240,-8.61421e-05
601250,-8.614e-05
601260,-8.61378e-05
601270,-8.61356e-05
601280,-8.61334e-05
601290,-8.61313e-05
601300,-8.61291e-05
601310,-8.61269e-05
601320,-8.61247e-05
601330,-8.61226e-05
601340,-8.61204e-05
601350,-8.61182e-05
601360,-8.6116e-05
601370,-8.61139e-05
601380,-8.61117e-05
601390,-8.61095e-05
601400,-8.61073e-05
601410,-8.61052e-05
601420,-8.6103e-05
601430,-8.61008e-05
601440,-8.60986e-05
601450,-8.60965e-05
601460,-8.60943e-05
601470,-8.60921e-05
601480,-8.60899e-05
601490,-8.60878e-05
601500,-8.60856e-05
601510,-8.60834e-05
601520,-8.60812e-05
601530,-8.60791e-05
601540,-8.60769e-05
601550,-8.60747e-05
601560,-8.60726e-05
601570,-8.60704e-05
601580,-8.60682e-05
601590,-8.6066e-05
601600,-8.60639e-05
601610,-8.60617e-05
601620,-8.60595e-05
601630,-8.60573e-05
601640,-8.60552e-05
601650,-8.6053e-05
601660,-8.60508e-05
601670,-8.60487e-05
601680,-8.60465e-05
601690,-8.60443e-05
601700,-8.60421e-05
601710,-8.604e-05
601720,-8.60378e-05
601730,-8.60356e-05
601740,-8.60335e-05
601750,-8.60313e-05
601760,-8.60291e-05
601770,-8.60269e-05
601780,-8.60248e-05
601790,-8.60226e-05
601800,-8.60204e-05
601810,-8.60183e-05
601820,-8.60161e-05
601830,-8.60139e-05
601840,-8.60117e-05
601850,-8.60096e-05
601860,-8.60074e-05
601870,-8.60052e-05
601880,-8.60031e-05
601890,-8.60009e-05
601900,-8.59987e-05
601910,-8.59965e-05
601920,-8.59944e-05
601930,-8.59922e-05
601940,-8.599e-05
601950,-8.59879e-05
601960,-8.59857e-05
601970,-8.59835e-05
601980,-8.59813e-05
601990,-8.59792e-05
602000,-8.5977e-05
602010,-8.59748e-05
602020,-8.59727e-05
602030,-8.59705e-05
602040,-8.59683e-05
602050,-8.59662e-05
602060,-8.5964e-05
602070,-8.59618e-05
602080,-8.59597e-05
602090,-8.59575e-05
602100,-8.59553e-05
602110,-8.59531e-05
602120,-8.5951e-05
602130,-8.59488e-05
602140,-8.59466e-05
602150,-8.59445e-05
602160,-8.59423e-05
602170,-8.59401e-05
602180,-8.5938e-05
602190,-8.59358e-05
602200,-8.59336e-05
602210,-8.59315e-05
602220,-8.59293e-05
602230,-8.59271e-05
602240,-8.59249e-05
602250,-8.59228e-05
602260,-8.59206e-05
602270,-8.59184e-05
602280,-8.59163e-05
602290,-8.59141e-05
602300,-8.59119e-05
602310,-8.59098e-05
602320,-8.59076e-05
602330,-8.59054e-05
602340,-8.59033e-05
602350,-8.59011e-05
602360,-8.58989e-05
602370,-8.58968e-05
602380,-8.58946e-05
602390,-8.58924e-05
602400,-8.58903e-05
602410,-8.58881e-05
602420,-8.58859e-05
602430,-8.58838e-05
602440,-8.58816e-05
602450,-8.58794e-05
602460,-8.58773e-05
602470,-8.58751e-05
602480,-8.58729e-05
